,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
3536,0.544,0.168,1,-21.512,1,0.0334,0.595,0.774,0.11,0.295,141.848,139437,Lo-Fi
3537,0.76,0.216,5,-12.469,1,0.162,0.962,0.932,0.104,0.415,89.012,126067,Lo-Fi
3538,0.574,0.341,1,-12.128,1,0.0468,0.901,0.932,0.128,0.579,150.033,77400,Lo-Fi
3539,0.801,0.186,6,-12.73,0,0.207,0.68,0.924,0.114,0.265,159.981,84750,Lo-Fi
3540,0.932,0.35,0,-14.233,0,0.147,0.116,0.551,0.109,0.368,118.803,230296,Lo-Fi
3541,0.663,0.0251,2,-29.915,0,0.0292,0.937,0.884,0.0803,0.0822,77.009,137143,Lo-Fi
3542,0.458,0.304,0,-16.059,1,0.497,0.64,0.96,0.122,0.112,57.591,141860,Lo-Fi
3543,0.73,0.151,9,-13.028,0,0.203,0.763,0.685,0.112,0.669,146.977,108980,Lo-Fi
3544,0.503,0.223,6,-18.86,1,0.0332,0.919,0.96,0.119,0.12,73.972,121358,Lo-Fi
3545,0.584,0.217,5,-19.873,0,0.0407,0.954,0.914,0.136,0.187,70.058,174858,Lo-Fi
3546,0.542,0.13,6,-21.524,0,0.0664,0.823,0.88,0.137,0.501,139.981,112881,Lo-Fi
3547,0.582,0.382,8,-10.347,1,0.0297,0.968,0.96,0.116,0.168,160.021,132884,Lo-Fi
3548,0.794,0.541,11,-12.694,0,0.445,0.899,0.775,0.166,0.445,70.017,88286,Lo-Fi
3549,0.836,0.231,9,-21.221,0,0.0622,0.179,0.848,0.0771,0.177,140.023,157915,Lo-Fi
3550,0.599,0.312,7,-11.95,0,0.133,0.706,0.269,0.0992,0.34,79.947,160508,Lo-Fi
3551,0.548,0.116,9,-25.111,1,0.0557,0.876,0.907,0.0819,0.242,169.941,129403,Lo-Fi
3552,0.761,0.342,0,-12.558,1,0.0414,0.485,0.903,0.124,0.197,110.046,157072,Lo-Fi
3553,0.602,0.331,2,-13.716,0,0.0424,0.958,0.896,0.109,0.389,75.001,115579,Lo-Fi
3554,0.619,0.314,11,-11.375,1,0.0368,0.411,0.724,0.103,0.0571,119.957,132333,Lo-Fi
3555,0.822,0.268,6,-14.577,0,0.0622,0.899,0.886,0.0886,0.399,137.013,184818,Lo-Fi
3556,0.865,0.175,9,-10.275,1,0.179,0.189,0.836,0.121,0.614,140.023,145634,Lo-Fi
3557,0.407,0.33,2,-25.314,0,0.44,0.877,0.702,0.164,0.539,188.244,229783,Lo-Fi
3558,0.556,0.264,11,-12.118,0,0.145,0.482,0.697,0.102,0.501,169.955,104471,Lo-Fi
3559,0.729,0.384,0,-14.009,0,0.0501,0.833,0.922,0.326,0.397,130.021,149082,Lo-Fi
3560,0.636,0.206,1,-13.698,1,0.0528,0.749,0.905,0.109,0.202,79.993,96023,Lo-Fi
3561,0.821,0.261,5,-9.811,0,0.0876,0.669,0.87,0.0944,0.675,145.982,201580,Lo-Fi
3562,0.73,0.18,11,-17.129,0,0.0512,0.638,0.849,0.104,0.645,84.052,114286,Lo-Fi
3563,0.711,0.652,8,-4.998,1,0.0567,0.971,0.943,0.126,0.168,139.845,123429,Lo-Fi
3564,0.831,0.0922,0,-16.066,0,0.0441,0.939,0.939,0.111,0.467,109.982,88364,Lo-Fi
3565,0.388,0.0542,2,-14.48,1,0.0337,0.989,0.61,0.0731,0.191,79.885,100422,Lo-Fi
3566,0.811,0.185,11,-12.66,0,0.305,0.509,0.813,0.1,0.723,75.066,134367,Lo-Fi
3567,0.705,0.221,3,-11.474,0,0.0837,0.938,0.906,0.111,0.384,84.962,143131,Lo-Fi
3568,0.509,0.424,11,-17.324,1,0.0938,0.915,0.898,0.126,0.476,80.165,84023,Lo-Fi
3569,0.55,0.254,5,-18.552,0,0.0441,0.631,0.939,0.14,0.188,89.99,106667,Lo-Fi
3570,0.85,0.31,0,-7.152,0,0.115,0.587,0.906,0.103,0.677,140.038,125203,Lo-Fi
3571,0.475,0.271,9,-12.978,1,0.0306,0.967,0.867,0.113,0.0695,80.035,114000,Lo-Fi
3572,0.743,0.162,7,-13.387,1,0.0715,0.836,0.958,0.105,0.135,85.982,156330,Lo-Fi
3573,0.498,0.0547,0,-25.77,1,0.0336,0.837,0.947,0.0665,0.114,84.768,136941,Lo-Fi
3574,0.826,0.207,6,-9.408,0,0.0551,0.479,0.923,0.109,0.609,85.036,80647,Lo-Fi
3575,0.625,0.417,1,-13.259,0,0.0416,0.963,0.923,0.753,0.0941,79.998,245250,Lo-Fi
3576,0.516,0.1,1,-18.186,1,0.176,0.884,0.941,0.321,0.301,158.085,75949,Lo-Fi
3577,0.702,0.0496,4,-28.579,0,0.0375,0.9,0.836,0.0918,0.114,87.038,132414,Lo-Fi
3578,0.814,0.101,10,-25.259,1,0.0574,0.402,0.404,0.136,0.0627,120.026,130000,Lo-Fi
3579,0.635,0.312,0,-13.246,1,0.342,0.93,0.933,0.0874,0.652,147.356,96750,Lo-Fi
3580,0.517,0.14,11,-18.992,1,0.0484,0.797,0.888,0.105,0.0751,156.079,127818,Lo-Fi
3581,0.792,0.182,11,-15.511,0,0.133,0.731,0.934,0.115,0.148,130.018,174692,Lo-Fi
3582,0.719,0.414,9,-14.028,1,0.28,0.885,0.932,0.111,0.528,140.016,162423,Lo-Fi
3583,0.448,0.132,10,-17.6,0,0.0952,0.969,0.928,0.101,0.107,78.704,96000,Lo-Fi
3584,0.688,0.483,1,-13.891,1,0.0778,0.699,0.927,0.103,0.211,169.988,115765,Lo-Fi
3585,0.711,0.0543,1,-21.167,1,0.0449,0.87,0.819,0.114,0.0788,140.027,123429,Lo-Fi
3586,0.517,0.219,5,-18.558,0,0.0555,0.613,0.82,0.304,0.133,80.911,94838,Lo-Fi
3587,0.654,0.0282,0,-25.15,0,0.0552,0.979,0.926,0.129,0.216,103.012,123495,Lo-Fi
3588,0.83,0.151,1,-13.664,0,0.355,0.951,0.368,0.113,0.332,146.014,118356,Lo-Fi
3589,0.634,0.312,2,-14.092,0,0.0526,0.915,0.771,0.129,0.389,150.063,179444,Lo-Fi
3590,0.659,0.145,2,-11.241,0,0.102,0.991,0.849,0.12,0.481,74.977,83200,Lo-Fi
3591,0.775,0.377,4,-10.98,0,0.431,0.825,0.853,0.135,0.316,79.01,123418,Lo-Fi
3592,0.56,0.271,7,-16.18,1,0.0335,0.869,0.886,0.0833,0.12,90.023,141333,Lo-Fi
3593,0.747,0.0392,9,-25.36,0,0.483,0.82,0.66,0.0773,0.37,159.994,132000,Lo-Fi
3594,0.625,0.072,2,-28.537,1,0.0958,0.608,0.908,0.0914,0.452,77.016,129042,Lo-Fi
3595,0.607,0.266,5,-16.589,0,0.06,0.868,0.858,0.12,0.646,123.969,153387,Lo-Fi
3596,0.5,0.025,2,-24.965,1,0.0774,0.963,0.929,0.101,0.244,170.173,122824,Lo-Fi
3597,0.804,0.0354,6,-15.2,1,0.057,0.982,0.593,0.0961,0.386,80.212,99000,Lo-Fi
3598,0.769,0.167,2,-22.191,0,0.198,0.799,0.552,0.0768,0.314,158.186,124266,Lo-Fi
3599,0.798,0.256,11,-17.543,1,0.18,0.517,0.93,0.0922,0.591,126.456,106261,Lo-Fi
3600,0.77,0.0387,0,-24.976,0,0.0819,0.969,0.747,0.265,0.441,89.963,141333,Lo-Fi
3601,0.673,0.103,1,-22.765,1,0.045,0.871,0.94,0.116,0.284,119.993,84000,Lo-Fi
3602,0.733,0.355,0,-11.854,1,0.0369,0.287,0.752,0.0895,0.216,80.972,85741,Lo-Fi
3603,0.501,0.125,3,-15.402,0,0.0465,0.5,0.394,0.115,0.4,61.415,139655,Lo-Fi
3604,0.804,0.38,8,-9.944,1,0.186,0.202,0.89,0.102,0.354,168.283,108571,Lo-Fi
3605,0.527,0.302,0,-13.903,1,0.0332,0.474,0.911,0.148,0.114,142.883,154406,Lo-Fi
3606,0.653,0.449,8,-10.942,0,0.0382,0.784,0.936,0.108,0.247,90.524,145856,Lo-Fi
3607,0.385,0.482,2,-12.489,1,0.311,0.919,0.921,0.101,0.272,204.078,115098,Lo-Fi
3608,0.67,0.265,11,-16.215,1,0.0376,0.913,0.864,0.189,0.0856,140.089,212571,Lo-Fi
3609,0.587,0.165,2,-10.588,1,0.198,0.406,0.213,0.064,0.587,123.348,70244,Lo-Fi
3610,0.789,0.151,0,-9.62,0,0.0635,0.742,0.923,0.111,0.208,75.035,121600,Lo-Fi
3611,0.587,0.111,7,-14.18,0,0.0986,0.948,0.934,0.0985,0.333,75.013,128600,Lo-Fi
3612,0.75,0.223,8,-16.598,1,0.062,0.943,0.883,0.107,0.644,84.908,139971,Lo-Fi
3613,0.726,0.0978,10,-23.379,0,0.251,0.871,0.824,0.132,0.424,86.976,132000,Lo-Fi
3614,0.653,0.143,9,-9.146,1,0.208,0.825,0.795,0.115,0.193,84.992,93269,Lo-Fi
3615,0.558,0.109,8,-15.961,1,0.038,0.788,0.838,0.128,0.0575,69.854,139125,Lo-Fi
3616,0.486,0.25,4,-13.517,1,0.0672,0.981,0.9,0.117,0.316,170.173,101647,Lo-Fi
3617,0.754,0.0831,6,-19.259,1,0.0781,0.366,0.22,0.113,0.67,138.041,111304,Lo-Fi
3618,0.59,0.198,10,-25.966,1,0.249,0.938,0.827,0.0843,0.391,81.987,129803,Lo-Fi
3619,0.434,0.478,11,-13.531,0,0.256,0.827,0.857,0.157,0.327,170.319,127059,Lo-Fi
3620,0.806,0.254,4,-11.148,0,0.0722,0.707,0.925,0.15,0.149,112.034,129444,Lo-Fi
3621,0.697,0.276,0,-15.648,0,0.0502,0.383,0.903,0.129,0.237,94.938,101072,Lo-Fi
3622,0.497,0.0928,0,-26.316,1,0.276,0.97,0.0334,0.123,0.319,127.655,75000,Lo-Fi
3623,0.513,0.269,0,-22.354,0,0.088,0.868,0.948,0.119,0.419,159.913,84750,Lo-Fi
3624,0.815,0.279,8,-12.62,0,0.0936,0.799,0.921,0.14,0.0826,90.008,106687,Lo-Fi
3625,0.608,0.293,1,-13.405,1,0.0407,0.698,0.763,0.112,0.415,150.056,102400,Lo-Fi
3626,0.776,0.393,9,-17.542,0,0.477,0.942,0.161,0.0901,0.18,67.037,85970,Lo-Fi
3627,0.781,0.155,10,-18.203,0,0.0607,0.71,0.907,0.0821,0.762,139.876,96027,Lo-Fi
3628,0.583,0.499,8,-10.267,1,0.0307,0.605,0.914,0.103,0.128,79.996,90000,Lo-Fi
3629,0.686,0.194,3,-13.914,1,0.0727,0.876,0.306,0.111,0.144,139.967,109741,Lo-Fi
3630,0.638,0.296,2,-10.198,1,0.107,0.586,0.817,0.113,0.59,150.239,105600,Lo-Fi
3631,0.552,0.35,7,-14.743,0,0.0332,0.808,0.852,0.114,0.0389,174.124,99332,Lo-Fi
3632,0.564,0.375,10,-10.834,1,0.0566,0.921,0.641,0.413,0.238,157.944,163291,Lo-Fi
3633,0.525,0.302,2,-7.022,1,0.0402,0.697,0.897,0.113,0.194,75.113,129625,Lo-Fi
3634,0.776,0.172,10,-17.375,0,0.0837,0.896,0.892,0.105,0.566,149.954,105600,Lo-Fi
3635,0.746,0.101,8,-19.888,1,0.0643,0.807,0.417,0.394,0.68,59.994,84000,Lo-Fi
3636,0.767,0.224,4,-11.05,1,0.0528,0.684,0.929,0.109,0.947,128.048,90000,Lo-Fi
3637,0.473,0.223,11,-13.107,1,0.0355,0.974,0.859,0.108,0.193,63.989,106670,Lo-Fi
3638,0.646,0.339,11,-10.574,1,0.0313,0.801,0.885,0.0806,0.727,75.997,138947,Lo-Fi
3639,0.61,0.456,0,-13.088,1,0.0796,0.465,0.908,0.357,0.313,74.989,140800,Lo-Fi
3640,0.677,0.291,6,-14.449,0,0.103,0.925,0.922,0.107,0.0355,85.096,104471,Lo-Fi
3641,0.609,0.108,4,-16.896,0,0.0593,0.963,0.939,0.112,0.148,78.02,123221,Lo-Fi
3642,0.641,0.28,3,-13.989,1,0.102,0.83,0.913,0.114,0.143,168.064,120007,Lo-Fi
3643,0.624,0.211,11,-17.347,0,0.142,0.898,0.884,0.118,0.103,85.157,84706,Lo-Fi
3644,0.806,0.316,8,-11.808,0,0.121,0.641,0.919,0.073,0.53,88.991,80899,Lo-Fi
3645,0.61,0.21,8,-14.889,0,0.0786,0.965,0.917,0.102,0.0412,175.929,109148,Lo-Fi
3646,0.545,0.227,0,-15.497,0,0.033,0.972,0.866,0.105,0.0965,130.121,157406,Lo-Fi
3647,0.833,0.177,1,-19.641,0,0.0965,0.397,0.942,0.0823,0.12,139.979,99429,Lo-Fi
3648,0.43,0.127,9,-24.218,0,0.0381,0.936,0.918,0.111,0.0484,89.961,106667,Lo-Fi
3649,0.73,0.356,0,-10.137,1,0.0509,0.741,0.908,0.383,0.266,88.011,139091,Lo-Fi
3650,0.782,0.558,1,-10.685,0,0.0424,0.873,0.921,0.142,0.473,85.971,119302,Lo-Fi
3651,0.583,0.12,1,-11.749,1,0.0489,0.231,0.779,0.142,0.19,140.037,85714,Lo-Fi
3652,0.609,0.258,11,-11.357,0,0.0464,0.942,0.332,0.126,0.0795,80.018,123750,Lo-Fi
3653,0.766,0.373,1,-12.721,1,0.106,0.903,0.977,0.115,0.525,144.112,54656,Lo-Fi
3654,0.337,0.19,1,-17.009,1,0.161,0.929,0.852,0.193,0.0674,79.744,147000,Lo-Fi
3655,0.9,0.266,9,-18.378,0,0.0894,0.814,0.773,0.0586,0.113,124.981,124800,Lo-Fi
3656,0.525,0.176,0,-22.959,1,0.0935,0.921,0.755,0.0743,0.317,80.389,78565,Lo-Fi
3657,0.51,0.177,0,-21.028,1,0.251,0.952,0.841,0.0991,0.537,47.923,96411,Lo-Fi
3658,0.527,0.262,1,-17.306,1,0.0618,0.782,0.868,0.0931,0.134,76.797,171429,Lo-Fi
3659,0.505,0.0671,6,-22.562,0,0.0705,0.938,0.913,0.131,0.258,72.796,129000,Lo-Fi
3660,0.74,0.133,8,-16.642,0,0.0633,0.828,0.957,0.131,0.113,73.982,94865,Lo-Fi
3661,0.636,0.148,8,-13.895,1,0.0815,0.247,0.748,0.111,0.565,80.96,94815,Lo-Fi
3662,0.772,0.0383,10,-16.941,0,0.485,0.685,0.731,0.112,0.961,89.058,64719,Lo-Fi
3663,0.667,0.242,5,-17.799,0,0.066,0.497,0.638,0.11,0.456,80.116,72000,Lo-Fi
3664,0.76,0.19,5,-21.736,0,0.393,0.963,0.738,0.112,0.666,113.012,131681,Lo-Fi
3665,0.638,0.0389,1,-17.75,1,0.115,0.897,0.849,0.0731,0.48,79.888,174000,Lo-Fi
3666,0.492,0.336,0,-11.989,0,0.203,0.793,0.91,0.104,0.158,75.278,97266,Lo-Fi
3667,0.799,0.0375,11,-15.162,1,0.456,0.891,0.928,0.102,0.615,78.132,147716,Lo-Fi
3668,0.738,0.207,11,-13.185,0,0.273,0.537,0.934,0.112,0.661,80.051,84000,Lo-Fi
3669,0.694,0.124,10,-18.156,0,0.0493,0.594,0.917,0.111,0.856,152.098,88522,Lo-Fi
3670,0.555,0.25,6,-13.866,1,0.0534,0.792,0.946,0.117,0.335,84.976,56042,Lo-Fi
3671,0.667,0.209,10,-13.383,0,0.0501,0.922,0.932,0.124,0.664,148.152,84371,Lo-Fi
3672,0.582,0.223,1,-11.915,0,0.0688,0.766,0.954,0.0658,0.0392,80.093,129000,Lo-Fi
3673,0.872,0.207,10,-14.776,0,0.425,0.808,0.961,0.114,0.961,77.048,76301,Lo-Fi
3674,0.644,0.117,7,-12.183,1,0.0957,0.735,0.79,0.123,0.372,70.02,85071,Lo-Fi
3675,0.771,0.49,5,-10.394,0,0.0554,0.943,0.835,0.226,0.636,100.0,123000,Lo-Fi
3676,0.698,0.323,9,-12.088,1,0.0939,0.9,0.89,0.208,0.41,90.082,90021,Lo-Fi
3677,0.611,0.0581,6,-26.075,0,0.0441,0.837,0.51,0.0944,0.122,74.0,120000,Lo-Fi
3678,0.764,0.441,8,-12.905,1,0.0625,0.422,0.182,0.139,0.6,132.014,239091,Lo-Fi
3679,0.721,0.163,1,-16.899,0,0.0999,0.796,0.623,0.105,0.707,85.058,102176,Lo-Fi
3680,0.675,0.231,10,-14.074,1,0.0532,0.864,0.839,0.113,0.138,131.939,120000,Lo-Fi
3681,0.888,0.362,7,-9.736,1,0.0573,0.925,0.911,0.355,0.398,139.002,153846,Lo-Fi
3682,0.788,0.393,8,-9.619,0,0.196,0.886,0.905,0.117,0.0891,180.077,148000,Lo-Fi
3683,0.649,0.251,5,-15.855,0,0.0501,0.765,0.925,0.113,0.129,81.969,224634,Lo-Fi
3684,0.691,0.34,3,-14.989,1,0.064,0.601,0.0137,0.317,0.603,130.062,160613,Lo-Fi
3685,0.656,0.229,7,-9.416,1,0.0568,0.976,0.895,0.114,0.308,80.071,108000,Lo-Fi
3686,0.575,0.606,11,-8.834,1,0.481,0.732,0.261,0.235,0.527,78.951,113262,Lo-Fi
3687,0.634,0.38,2,-9.887,1,0.0537,0.499,0.844,0.104,0.172,148.05,130743,Lo-Fi
3688,0.744,0.577,10,-7.334,1,0.0582,0.742,0.583,0.114,0.211,146.062,129863,Lo-Fi
3689,0.698,0.44,1,-9.959,1,0.043,0.544,0.886,0.387,0.529,89.997,157333,Lo-Fi
3690,0.773,0.177,10,-11.435,0,0.117,0.878,0.7,0.125,0.425,90.036,197058,Lo-Fi
3691,0.711,0.249,9,-16.289,0,0.15,0.578,0.676,0.31,0.351,148.06,170270,Lo-Fi
3692,0.702,0.288,2,-14.276,1,0.0548,0.647,0.895,0.143,0.373,126.027,114190,Lo-Fi
3693,0.659,0.482,5,-9.528,1,0.201,0.0779,0.806,0.13,0.237,80.195,108008,Lo-Fi
3694,0.601,0.31,2,-13.843,0,0.0354,0.889,0.911,0.115,0.156,76.889,162182,Lo-Fi
3695,0.711,0.326,4,-8.029,1,0.0389,0.634,0.327,0.118,0.123,129.959,140154,Lo-Fi
3696,0.863,0.431,9,-8.065,0,0.155,0.901,0.00945,0.108,0.805,144.021,110000,Lo-Fi
3697,0.846,0.134,8,-17.054,1,0.222,0.47,0.911,0.111,0.568,125.184,170640,Lo-Fi
3698,0.576,0.179,3,-11.253,1,0.0329,0.735,0.627,0.106,0.0652,77.003,154088,Lo-Fi
3699,0.534,0.19,0,-15.723,1,0.0853,0.976,0.899,0.386,0.331,78.094,156923,Lo-Fi
3700,0.657,0.19,2,-19.499,1,0.0581,0.892,0.886,0.143,0.504,74.954,77600,Lo-Fi
3701,0.478,0.364,6,-11.639,0,0.0876,0.579,0.939,0.102,0.341,79.86,174000,Lo-Fi
3702,0.791,0.316,5,-11.913,0,0.163,0.716,0.62,0.1,0.272,68.039,175588,Lo-Fi
3703,0.675,0.222,6,-14.215,0,0.0367,0.817,0.49,0.104,0.122,148.038,161014,Lo-Fi
3704,0.688,0.163,0,-15.625,0,0.0823,0.912,0.913,0.175,0.545,70.001,190286,Lo-Fi
3705,0.641,0.0728,9,-20.329,0,0.117,0.353,0.355,0.0991,0.172,75.059,115200,Lo-Fi
3706,0.601,0.194,0,-13.338,1,0.0602,0.4,0.757,0.112,0.179,155.975,156923,Lo-Fi
3707,0.836,0.302,8,-16.225,1,0.0958,0.679,0.91,0.178,0.453,129.987,148615,Lo-Fi
3708,0.531,0.476,10,-13.052,1,0.445,0.802,0.831,0.17,0.512,70.024,152571,Lo-Fi
3709,0.588,0.496,8,-9.863,1,0.0407,0.13,0.875,0.175,0.307,149.973,86800,Lo-Fi
3710,0.863,0.555,1,-5.586,1,0.0854,0.165,0.901,0.0862,0.251,85.007,93176,Lo-Fi
3711,0.729,0.42,6,-9.439,1,0.209,0.765,0.515,0.142,0.449,160.11,144917,Lo-Fi
3712,0.72,0.533,5,-10.546,0,0.117,0.823,0.925,0.115,0.638,192.187,122500,Lo-Fi
3713,0.888,0.303,5,-14.119,1,0.556,0.85,0.934,0.0885,0.339,79.99,85500,Lo-Fi
3714,0.805,0.333,2,-15.126,1,0.127,0.598,0.857,0.122,0.506,110.002,164864,Lo-Fi
3715,0.592,0.258,2,-20.131,1,0.0351,0.875,0.882,0.117,0.165,130.03,127385,Lo-Fi
3716,0.533,0.148,3,-20.792,1,0.0378,0.907,0.942,0.109,0.048,108.469,128889,Lo-Fi
3717,0.677,0.275,8,-11.214,1,0.079,0.743,0.634,0.111,0.256,80.01,135000,Lo-Fi
3718,0.822,0.18,3,-8.195,0,0.0688,0.963,0.867,0.111,0.785,85.055,158118,Lo-Fi
3719,0.718,0.492,11,-9.879,1,0.0661,0.155,0.893,0.155,0.418,78.994,107848,Lo-Fi
3720,0.721,0.305,0,-13.177,0,0.0362,0.613,0.427,0.425,0.374,81.981,164085,Lo-Fi
3721,0.646,0.231,6,-11.001,0,0.437,0.159,0.553,0.113,0.373,75.516,96008,Lo-Fi
3722,0.685,0.27,4,-15.411,0,0.044,0.804,0.903,0.087,0.45,140.05,145304,Lo-Fi
3723,0.788,0.432,11,-12.081,0,0.324,0.387,0.734,0.107,0.349,123.913,116077,Lo-Fi
3724,0.437,0.169,0,-15.225,1,0.0587,0.712,0.917,0.0943,0.112,60.079,121000,Lo-Fi
3725,0.502,0.458,9,-11.03,0,0.0526,0.0639,0.864,0.101,0.134,74.258,142158,Lo-Fi
3726,0.71,0.341,6,-14.994,0,0.0386,0.485,0.848,0.115,0.495,152.0,145892,Lo-Fi
3727,0.782,0.046,9,-19.131,0,0.264,0.739,0.921,0.112,0.174,90.03,152674,Lo-Fi
3728,0.78,0.451,4,-10.447,0,0.0557,0.884,0.789,0.107,0.479,95.032,133898,Lo-Fi
3729,0.735,0.234,8,-14.885,1,0.0986,0.869,0.933,0.11,0.458,144.011,130000,Lo-Fi
3730,0.748,0.395,2,-8.83,1,0.124,0.176,0.712,0.113,0.321,79.923,122250,Lo-Fi
3731,0.747,0.238,7,-11.093,0,0.209,0.55,0.851,0.161,0.488,90.018,150982,Lo-Fi
3732,0.544,0.168,1,-21.512,1,0.0334,0.595,0.774,0.11,0.295,141.848,139437,Lo-Fi
3733,0.672,0.303,10,-10.105,1,0.074,0.526,0.886,0.112,0.177,77.04,149610,Lo-Fi
3734,0.716,0.29,9,-9.905,1,0.0829,0.311,0.916,0.105,0.14,146.117,92059,Lo-Fi
3735,0.718,0.238,11,-13.658,0,0.0578,0.323,0.486,0.132,0.132,85.996,159070,Lo-Fi
3736,0.573,0.144,11,-14.006,1,0.0431,0.96,0.926,0.0898,0.192,79.943,168000,Lo-Fi
3737,0.559,0.28,4,-13.371,1,0.0979,0.946,0.893,0.0952,0.381,170.158,141176,Lo-Fi
3738,0.766,0.367,3,-8.223,1,0.224,0.621,0.122,0.132,0.636,169.841,149753,Lo-Fi
3739,0.766,0.389,9,-11.2,1,0.0752,0.381,0.847,0.149,0.385,93.022,178065,Lo-Fi
3740,0.535,0.5,9,-14.602,1,0.129,0.598,0.764,0.0852,0.146,80.113,140000,Lo-Fi
3741,0.769,0.244,0,-13.61,1,0.093,0.904,0.258,0.0709,0.144,133.96,132328,Lo-Fi
3742,0.599,0.312,7,-11.95,0,0.133,0.706,0.269,0.0992,0.34,79.947,160508,Lo-Fi
3743,0.543,0.386,9,-14.435,1,0.0297,0.419,0.882,0.0859,0.137,135.997,240000,Lo-Fi
3744,0.711,0.229,8,-14.692,1,0.0481,0.81,0.934,0.103,0.114,83.001,182530,Lo-Fi
3745,0.815,0.41,7,-8.581,1,0.0604,0.591,0.934,0.109,0.477,170.092,138353,Lo-Fi
3746,0.676,0.376,11,-10.003,0,0.0362,0.79,0.412,0.396,0.373,72.003,199444,Lo-Fi
3747,0.643,0.31,1,-17.205,1,0.0656,0.252,0.886,0.107,0.377,139.94,99555,Lo-Fi
3748,0.709,0.257,1,-15.024,0,0.216,0.913,0.869,0.389,0.217,79.974,101637,Lo-Fi
3749,0.583,0.256,7,-17.299,1,0.277,0.51,0.744,0.119,0.408,161.316,142230,Lo-Fi
3750,0.576,0.382,5,-13.392,1,0.0511,0.802,0.786,0.119,0.12,78.005,135343,Lo-Fi
3751,0.717,0.208,6,-17.462,0,0.1,0.931,0.000901,0.228,0.325,81.042,124486,Lo-Fi
3752,0.621,0.165,0,-10.28,0,0.27,0.967,0.947,0.108,0.432,174.229,100000,Lo-Fi
3753,0.519,0.429,1,-10.137,1,0.0466,0.733,0.486,0.119,0.16,149.945,145200,Lo-Fi
3754,0.743,0.306,7,-12.992,1,0.0458,0.555,0.881,0.522,0.371,114.893,91304,Lo-Fi
3755,0.526,0.547,11,-8.272,0,0.119,0.2,0.913,0.126,0.502,85.048,115765,Lo-Fi
3756,0.238,0.343,3,-23.619,1,0.103,0.985,0.786,0.439,0.581,168.412,111579,Lo-Fi
3757,0.639,0.145,4,-23.359,1,0.04,0.552,0.932,0.155,0.0703,103.999,192897,Lo-Fi
3758,0.738,0.474,4,-8.514,1,0.0493,0.746,0.785,0.341,0.235,142.022,110704,Lo-Fi
3759,0.725,0.776,0,-4.378,1,0.0823,0.551,0.852,0.457,0.288,90.089,149333,Lo-Fi
3760,0.629,0.472,9,-14.121,1,0.031,0.887,0.888,0.103,0.272,139.926,137143,Lo-Fi
3761,0.636,0.253,1,-16.768,1,0.0543,0.613,0.923,0.124,0.0996,146.094,112620,Lo-Fi
3762,0.566,0.384,0,-8.27,1,0.0258,0.846,0.927,0.106,0.0636,115.983,151034,Lo-Fi
3763,0.409,0.24,1,-16.824,1,0.0572,0.897,0.803,0.889,0.0387,118.909,146938,Lo-Fi
3764,0.514,0.215,9,-20.752,1,0.0639,0.756,0.756,0.154,0.173,135.043,101333,Lo-Fi
3765,0.758,0.398,2,-10.382,1,0.0502,0.257,0.875,0.0973,0.695,160.01,162000,Lo-Fi
3766,0.659,0.361,9,-11.011,0,0.0759,0.84,0.738,0.136,0.384,151.01,149404,Lo-Fi
3767,0.46,0.36,9,-11.219,1,0.0289,0.823,0.268,0.101,0.0391,85.046,158125,Lo-Fi
3768,0.643,0.41,11,-13.64,0,0.0358,0.907,0.708,0.388,0.162,85.02,158118,Lo-Fi
3769,0.785,0.405,5,-11.74,0,0.0989,0.244,0.877,0.0776,0.533,159.954,168016,Lo-Fi
3770,0.698,0.46,5,-8.209,1,0.0297,0.785,0.75,0.674,0.346,150.047,200008,Lo-Fi
3771,0.178,0.259,0,-14.366,1,0.0365,0.815,0.901,0.116,0.0368,80.612,169789,Lo-Fi
3772,0.47,0.101,4,-19.709,0,0.0588,0.891,0.887,0.102,0.161,170.07,158125,Lo-Fi
3773,0.771,0.383,9,-11.246,0,0.0689,0.364,0.838,0.167,0.373,69.993,74571,Lo-Fi
3774,0.486,0.275,8,-11.104,1,0.124,0.35,0.893,0.217,0.663,75.986,167368,Lo-Fi
3775,0.883,0.544,8,-13.627,0,0.412,0.804,0.806,0.109,0.532,105.94,183396,Lo-Fi
3776,0.486,0.25,4,-13.517,1,0.0672,0.981,0.9,0.117,0.316,170.173,101647,Lo-Fi
3777,0.643,0.284,1,-15.849,0,0.0548,0.63,0.91,0.182,0.428,83.008,161039,Lo-Fi
3778,0.611,0.0581,6,-26.075,0,0.0441,0.837,0.51,0.0944,0.122,74.0,120000,Lo-Fi
3779,0.83,0.251,7,-10.007,1,0.0918,0.82,0.88,0.0916,0.595,130.026,174462,Lo-Fi
3780,0.8,0.123,1,-16.736,0,0.075,0.605,0.891,0.114,0.214,119.978,144464,Lo-Fi
3781,0.599,0.349,2,-9.986,1,0.0558,0.403,0.867,0.0754,0.256,180.14,172667,Lo-Fi
3782,0.61,0.456,0,-13.088,1,0.0796,0.465,0.908,0.357,0.313,74.989,140800,Lo-Fi
3783,0.738,0.0987,0,-18.915,1,0.199,0.429,0.815,0.0843,0.481,75.998,158191,Lo-Fi
